Object,Price,Location,Link
"Sold  Jan 27, 2019 *SC*A FINE GREEK APULIAN POTTERY BOWL, 4th.-3rd. century BC!",$49.00,"Frederiksberg, Denmark",https://www.ebay.com/itm/SC-A-FINE-GREEK-APULIAN-POTTERY-BOWL-4th-3rd-century-BC/223330575132?hash=item33ff8a231c%3Ag%3A4MgAAOSw7VtbzQky&LH_Auction=1
"Sold  Jan 27, 2019 "" DRAGON "" LEGIONARY ANCIENT SILVER ROMAN-GREEK  RING!!!!",$40.00,,
"Sold  Jan 27, 2019 SCARCE ANCIENT GREEK HELLENISTIC LONGSHOT BARBED BRONZE ARROWHEAD",$18.80,"Didcot, United Kingdom",https://www.ebay.com/itm/SCARCE-ANCIENT-GREEK-HELLENISTIC-LONGSHOT-BARBED-BRONZE-ARROWHEAD/153341710932?hash=item23b3e0d254%3Ag%3A9rIAAOSw%7E5ZcPyZ-&LH_Auction=1
"Sold  Jan 27, 2019 CIRCA 510-338BC SET OF TWO ANCIENT GREEK BRONZE BARBED ARROWHEADS. BATTLE RELICS",$32.41,"beccles, United Kingdom",https://www.ebay.com/itm/CIRCA-510-338BC-SET-OF-TWO-ANCIENT-GREEK-BRONZE-BARBED-ARROWHEADS-BATTLE-RELICS/223335512513?hash=item33ffd579c1%3Ag%3AAtoAAOSwWUBcRMhQ&LH_Auction=1
"Sold  Jan 27, 2019 ANCIENT GREEK SILVER HELLENISTIC SEAL RING W/ ZEUS SEATED ON THRONE THUNDERBOLT",$69.36,"beccles, United Kingdom",https://www.ebay.com/itm/ANCIENT-GREEK-SILVER-HELLENISTIC-SEAL-RING-W-ZEUS-SEATED-ON-THRONE-THUNDERBOLT/223335460701?hash=item33ffd4af5d%3Ag%3A1YwAAOSwvytcRMbm&LH_Auction=1
"Sold  Jan 26, 2019 2 faces engraved  Old Rare 22k karat Gold Ring Ancient Ruby Stone  6.57 gr # 8S",$242.50,"Bangkok, Thailand",https://www.ebay.com/itm/2-faces-engraved-Old-Rare-22k-karat-Gold-Ring-Ancient-Ruby-Stone-6-57-gr-8S/273667381378?hash=item3fb7d8d882%3Ag%3Ah3oAAOSwoFNcRiMf&LH_Auction=1
"Sold  Jan 26, 2019 BEAUTIFUL 22K KARAT GOLD OLD RARE  RING WITH WILD ANIMAL  4.08 GRAMS    # 8S",$295.00,"Bangkok, Thailand",https://www.ebay.com/itm/BEAUTIFUL-22K-KARAT-GOLD-OLD-RARE-RING-WITH-WILD-ANIMAL-4-08-GRAMS-8S/283347881005?hash=item41f8d98c2d%3Ag%3AXTYAAOSwS3lcRhcs&LH_Auction=1
"Sold  Jan 26, 2019 Medieval fantastic old  carved cylinderseal  bead",$19.00,"bangkok, Thailand",https://www.ebay.com/itm/Medieval-fantastic-old-carved-cylinderseal-bead/123605784190?hash=item1cc77a967e%3Ag%3Aq3EAAOSwU65cRgoW&LH_Auction=1
"Sold  Jan 26, 2019  ANCIENT CIRCA 600 BC GREEK ANIMAL EATING SNAKE WONDERFUL BRONZE STATUE  #SH745",$117.50,"BKK, Thailand",https://www.ebay.com/itm/ANCIENT-CIRCA-600-BC-GREEK-ANIMAL-EATING-SNAKE-WONDERFUL-BRONZE-STATUE-SH745/153345566253?hash=item23b41ba62d%3Ag%3AAf8AAOSwip5cQ2LU&LH_Auction=1
"Sold  Jan 26, 2019 Ancient Roman Coin Brutus Eid Mar Denarius Nero Assassination Caesar Swords 90AD",$27.00,"Alpine, New Jersey, United States",https://www.ebay.com/itm/Ancient-Roman-Coin-Brutus-Eid-Mar-Denarius-Nero-Assassination-Caesar-Swords-90AD/372572893970?hash=item56bf133312%3Ag%3AHN4AAOSwhzhcQ000&LH_Auction=1
"Sold  Jan 26, 2019 Ancient Greece BC Coin Owl Coin Goddess Athena & Athens Owl Partial Silver Relic",$18.50,"Alpine, New Jersey, United States",https://www.ebay.com/itm/Ancient-Greece-BC-Coin-Owl-Coin-Goddess-Athena-Athens-Owl-Partial-Silver-Relic/372569388782?hash=item56beddb6ee%3Ag%3AdlEAAOSwgZlcPu4u&LH_Auction=1
"Sold  Jan 25, 2019 LargeMasterpiece Book, Ancient Greek & Roman Pottery, Ceramics, NR",$53.00,"Cumberland, Rhode Island, United States",https://www.ebay.com/itm/LargeMasterpiece-Book-Ancient-Greek-Roman-Pottery-Ceramics-NR/382732967596?hash=item591ca99eac%3Ag%3Adi0AAOSwZ%7EdcPKZC&LH_Auction=1
"Sold  Jan 25, 2019 Greek Hand Made Terracotta Decorated Vase ~ Circa 1978 ~ Classic Greek Design ",$25.93,,
"Sold  Jan 25, 2019 Alexender  fantastic antique intaglio  stamp bead",$16.00,"Bangkok, Thailand",https://www.ebay.com/itm/Alexender-fantastic-antique-intaglio-stamp-bead/123603749736?hash=item1cc75b8b68%3Ag%3AVLcAAOSws2RcRDlr&LH_Auction=1
"Sold  Jan 24, 2019 BEAUTIFUL ANCIENT PERSIAN GOLD GILDED AMULET WITH PARTHIAN SILVER COIN",$80.38,"Didcot, United Kingdom",https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-PERSIAN-GOLD-GILDED-AMULET-WITH-PARTHIAN-SILVER-COIN/153339893478?hash=item23b3c516e6%3Ag%3AENwAAOSwaiBcPNpl&LH_Auction=1
"Sold  Jan 24, 2019 12cm Old Bactria King Face Head With Cap Lapis lazuli Stone Rare  Statue # 8R",$102.50,,
"Sold  Jan 24, 2019 ANTIQUE GREEK CRETAN OTTOMAN  DAGGER KNIFE-2",$231.40,"Krizevci, Croatia, Republic of",https://www.ebay.com/itm/ANTIQUE-GREEK-CRETAN-OTTOMAN-DAGGER-KNIFE-2/123599378950?hash=item1cc718da06%3Ag%3ARcQAAOSwj91cQKqU&LH_Auction=1
"Sold  Jan 23, 2019 ANCIENT POTTERY DISH GREEK HELENISTIC PERIOD found in SPARTA",$129.06,"Raleigh, North Carolina, United States",https://www.ebay.com/itm/ANCIENT-POTTERY-DISH-GREEK-HELENISTIC-PERIOD-found-in-SPARTA/323648435588?hash=item4b5af33584%3Ag%3AFpkAAOSwWapcPAUa&LH_Auction=1
"Sold  Jan 23, 2019 rare authentic ancient greek 22mm Athena sicily syracuse bull bronze coin",$26.63,"Maspeth, New York, United States",https://www.ebay.com/itm/rare-authentic-ancient-greek-22mm-Athena-sicily-syracuse-bull-bronze-coin/183639817484?hash=item2ac1c93d0c%3Ag%3AdhIAAOSw%7E2VcP87P&LH_Auction=1
"Sold  Jan 23, 2019 5 Ancient Roman Gold Gilded Beads European Authentic Antiquity Artifact Greek",$24.50,"Auburn, Alabama, United States",https://www.ebay.com/itm/5-Ancient-Roman-Gold-Gilded-Beads-European-Authentic-Antiquity-Artifact-Greek/273660337184?hash=item3fb76d5c20%3Ag%3AT4YAAOSwSDxbvUCd&LH_Auction=1
"Sold  Jan 23, 2019 Large genuine ancient Seleucid kingdom roma Antiocheia Zeus Nike 29mm roman coin",$37.56,"Maspeth, New York, United States",https://www.ebay.com/itm/Large-genuine-ancient-Seleucid-kingdom-roma-Antiocheia-Zeus-Nike-29mm-roman-coin/183639801984?hash=item2ac1c90080%3Ag%3AV2UAAOSw%7EodcP8mA&LH_Auction=1
"Sold  Jan 23, 2019 Antique Phallic Stone Idol Figure statuette,mother godess,fertility,god",$75.00,"Cagliari, Italy",https://www.ebay.com/itm/Antique-Phallic-Stone-Idol-Figure-statuette-mother-godess-fertility-god/273658475534?hash=item3fb750f40e%3Ag%3An7EAAOSwws5cMOO4&LH_Auction=1
"Sold  Jan 23, 2019 Early Antique Bronze Figurine Roman / Greek mythology",$24.64,"Wisbech, United Kingdom",https://www.ebay.com/itm/Early-Antique-Bronze-Figurine-Roman-Greek-mythology/401687980444?hash=item5d8678299c%3Ag%3A2rQAAOSwijtcP3l-&LH_Auction=1
"Sold  Jan 23, 2019 6.17 gram ANCIENT HIGH KARAT GOLD RING  ROMAN KING RARE INTAGLIO STONE  #8Q",$315.00,"Bangkok, Thailand",https://www.ebay.com/itm/6-17-gram-ANCIENT-HIGH-KARAT-GOLD-RING-ROMAN-KING-RARE-INTAGLIO-STONE-8Q/273663208863?hash=item3fb7992d9f%3Ag%3AAHwAAOSw66JcQi7W&LH_Auction=1
"Sold  Jan 23, 2019 OLD WONDERFUL KING SOLID SILVER COIN   #8Q",$61.00,"bangkok, Thailand",https://www.ebay.com/itm/OLD-WONDERFUL-KING-SOLID-SILVER-COIN-8Q/283344112503?hash=item41f8a00b77%3Ag%3AgyIAAOSwzEVcQi03&LH_Auction=1
"Sold  Jan 23, 2019 ANCIENT LAPIS LAZULI ROMAN KING ENGRAVED WITH SWORD & HELMET 8.2cm   #8Q",$148.50,"Bangkok, Thailand",https://www.ebay.com/itm/ANCIENT-LAPIS-LAZULI-ROMAN-KING-ENGRAVED-WITH-SWORD-HELMET-8-2cm-8Q/273663198142?hash=item3fb79903be%3Ag%3A9j4AAOSwt0dcQisQ&LH_Auction=1
"Sold  Jan 23, 2019 22K KARAT GOLD ANTIQUE WONDERFUL RING WITH LION  5.18 GRAMS  #8Q",$300.00,"Bangkok, Thailand",https://www.ebay.com/itm/22K-KARAT-GOLD-ANTIQUE-WONDERFUL-RING-WITH-LION-5-18-GRAMS-8Q/273663139731?hash=item3fb7981f93%3Ag%3AwsIAAOSw0YlcQiFx&LH_Auction=1
"Sold  Jan 23, 2019 SILVER WONDERFUL UNIQUE KING OLD COIN  14 GRAMS   #8Q",$63.00,"bangkok, Thailand",https://www.ebay.com/itm/SILVER-WONDERFUL-UNIQUE-KING-OLD-COIN-14-GRAMS-8Q/273663135955?hash=item3fb79810d3%3Ag%3A-T0AAOSwgfRcQiCG&LH_Auction=1
"Sold  Jan 22, 2019  Ancient ROMAN-GREEK SILVER RING",$46.45,"Serbia, Serbia",https://www.ebay.com/itm/Ancient-ROMAN-GREEK-SILVER-RING/283340253560?hash=item41f8652978%3Ag%3AZuYAAOSwxtVcPi4J&LH_Auction=1
"Sold  Jan 22, 2019 Stunning Rare Silver Wonderful Greek King Roman Beautiful Silver Coin #5y",$19.50,"bangkok, Thailand",https://www.ebay.com/itm/Stunning-Rare-Silver-Wonderful-Greek-King-Roman-Beautiful-Silver-Coin-5y/223322924602?hash=item33ff15663a%3Ag%3AOYgAAOSwhspcB1aC&LH_Auction=1
"Sold  Jan 22, 2019 AMAZING ANCIENT BRONZE AMULET OF PHALLIC FIGURE GHANDARA GREEK 2-1 CENTURY BC",$64.82,"London, United Kingdom",https://www.ebay.com/itm/AMAZING-ANCIENT-BRONZE-AMULET-OF-PHALLIC-FIGURE-GHANDARA-GREEK-2-1-CENTURY-BC/254083012614?hash=item3b28871806%3Ag%3AIQQAAOSwnKFcLlLq&LH_Auction=1
"Sold  Jan 22, 2019 Ancient Roman Rare Wonderful  ceramic Rhyton with queen Face  12.5x7 cm",$167.50,"Bangkok, Thailand",https://www.ebay.com/itm/Ancient-Roman-Rare-Wonderful-ceramic-Rhyton-with-queen-Face-12-5x7-cm/283342657538?hash=item41f889d802%3Ag%3AcokAAOSwW4tcQMrx&LH_Auction=1
"Sold  Jan 22, 2019 wonderfully Roman carnelian  agate animal pendent",$15.00,"bangkok, Thailand",https://www.ebay.com/itm/wonderfully-Roman-carnelian-agate-animal-pendent/143091654126?hash=item2150ed5dee%3Ag%3ACF8AAOSwIntbtjCU&LH_Auction=1
"Sold  Jan 21, 2019 IMPORTANT EARLY ROMAN EMPIRE BRONZE SILVER INLAID DEER FAWN FIGURE SOTHEBYS","$1,225.00",,
"Sold  Jan 21, 2019 Antique Roman Greek Egyptian Terracotta Clay Pottery Face Oil Lamp",$26.00,"Canaan, Connecticut, United States",https://www.ebay.com/itm/Antique-Roman-Greek-Egyptian-Terracotta-Clay-Pottery-Face-Oil-Lamp/323645159356?hash=item4b5ac137bc%3Ag%3AQAQAAOSwUMBcON4l&LH_Auction=1
"Sold  Jan 21, 2019 Collection of Early Bronze Tools, Possibly Roman",$44.08,"Graz, Austria",https://www.ebay.com/itm/Collection-of-Early-Bronze-Tools-Possibly-Roman/153339589343?hash=item23b3c072df%3Ag%3AoQYAAOSwvpVcPI7s&LH_Auction=1
"Sold  Jan 20, 2019 Vintage Antique REPRO Ancient Greek Attic Pottery Kylix Drinking Cup Shepard Dog",$211.50,"Boulder, Colorado, United States",https://www.ebay.com/itm/Vintage-Antique-REPRO-Ancient-Greek-Attic-Pottery-Kylix-Drinking-Cup-Shepard-Dog/323643990407?hash=item4b5aaf6187%3Ag%3ACKMAAOSw8a9cN8eo&LH_Auction=1
"Sold  Jan 20, 2019 Vintage Antique REPRO Ancient Greek Pottery Bull Oil Aryballos",$212.50,,
"Sold  Jan 20, 2019 Vintage Antique REPRO Ancient Greek Etruscan Ring Shaped Askos with Waves",$170.50,"Boulder, Colorado, United States",https://www.ebay.com/itm/Vintage-Antique-REPRO-Ancient-Greek-Etruscan-Ring-Shaped-Askos-with-Waves/292913713685?hash=item4433049215%3Ag%3A2mwAAOSwJvVcN8RW&LH_Auction=1
"Sold  Jan 20, 2019 Ancient Antique Greek Roman Bronze Intaglio Ring Heracles Killing Nessus Centaur",$338.00,"Boulder, Colorado, United States",https://www.ebay.com/itm/Ancient-Antique-Greek-Roman-Bronze-Intaglio-Ring-Heracles-Killing-Nessus-Centaur/292913416270?hash=item443300084e%3Ag%3AUmUAAOSwALpcN5Ra&LH_Auction=1
"Sold  Jan 20, 2019 Antique Ancient Roman / Greek Bronze Bull Votive Figure",$41.00,"Niš, default, Serbia",https://www.ebay.com/itm/Antique-Ancient-Roman-Greek-Bronze-Bull-Votive-Figure/292913386035?hash=item4432ff9233%3Ag%3AeEcAAOSwEqVcN41W&LH_Auction=1
"Sold  Jan 20, 2019 Antique Ancient European Roman Bacchus Bacchanalian Greek Dionysos Bronze Bust",$130.27,"Boulder, Colorado, United States",https://www.ebay.com/itm/Antique-Ancient-European-Roman-Bacchus-Bacchanalian-Greek-Dionysos-Bronze-Bust/292913283170?hash=item4432fe0062%3Ag%3A18QAAOSwew9cN3m3&LH_Auction=1
"Sold  Jan 20, 2019 REPRO Greek Athena Bronze Statue and Loutrophorus Pot Jug LOT",$39.00,"Boulder, Colorado, United States",https://www.ebay.com/itm/REPRO-Greek-Athena-Bronze-Statue-and-Loutrophorus-Pot-Jug-LOT/323648363246?hash=item4b5af21aee%3Ag%3AvPAAAOSwPA1cO-xo&LH_Auction=1
"Sold  Jan 20, 2019 "" OWL ""  ANCIENT SILVER ROMAN-GREEK  RING!!!!LEGIONARY!!!!",$35.00,,
"Sold  Jan 20, 2019 Very fine Ancient Greek classical period (5th-4th century BC) pin with bird top",$1.28,"Ferndale, Washington, United States",https://www.ebay.com/itm/Very-fine-Ancient-Greek-classical-period-5th-4th-century-BC-pin-with-bird-top/352569808369?hash=item5216cc55f1%3Ag%3Ak-YAAOSwXnxcPlNE&LH_Auction=1
"Sold  Jan 20, 2019 STUNNING ANCIENT GREEK BRONZE HEAD OF  MEDUSA MOUNT CIRCA 5TH-4TH CENTURY BCE.",$46.67,"beccles, United Kingdom",https://www.ebay.com/itm/STUNNING-ANCIENT-GREEK-BRONZE-HEAD-OF-MEDUSA-MOUNT-CIRCA-5TH-4TH-CENTURY-BCE/223323988855?hash=item33ff25a377%3Ag%3AqyEAAOSwPuRcO4I5&LH_Auction=1
"Sold  Jan 20, 2019 Ancient Greece 8 BC Coin Owl Eagle Sidon Octopus Crab Fish Shell Sicilian Bronze",$100.00,"Alpine, New Jersey, United States",https://www.ebay.com/itm/Ancient-Greece-8-BC-Coin-Owl-Eagle-Sidon-Octopus-Crab-Fish-Shell-Sicilian-Bronze/372569587935?hash=item56bee0c0df%3Ag%3AYBQAAOSw8U9cPwzB&LH_Auction=1
"Sold  Jan 20, 2019 RARE ANCIENT LURISTAN UNIQUE BRONZE STUNNING AXE TWO EAGLE #SR0042",$81.60,"BKK, Thailand",https://www.ebay.com/itm/RARE-ANCIENT-LURISTAN-UNIQUE-BRONZE-STUNNING-AXE-TWO-EAGLE-SR0042/163485440953?hash=item26107ddbb9%3Ag%3AIz8AAOSw6KxcO33P&LH_Auction=1
"Sold  Jan 20, 2019 Rare Ancient Bronze Plaque",$45.00,,
"Sold  Jan 19, 2019 amphora, depicting Hermes and Athena",$224.93,"Ferndale, Washington, United States",https://www.ebay.com/itm/amphora-depicting-Hermes-and-Athena/323646647593?hash=item4b5ad7ed29%3Ag%3ARtAAAOSw%7EwVcOkbj&LH_Auction=1
"Sold  Jan 19, 2019 *SC*ANCIENT  GREEK / CYPRUS TERRACOTTA FLASK, 800 - 600 BC!",$152.50,"Frederiksberg, Denmark",https://www.ebay.com/itm/SC-ANCIENT-GREEK-CYPRUS-TERRACOTTA-FLASK-800-600-BC/333005745710?hash=item4d88b06e2e%3Ag%3AR3MAAOSwVoNcNjrL&LH_Auction=1
"Sold  Jan 19, 2019 *SC* CHOICE CYPRIOT TERRACOTTA DISH, 1st. cent - 2nd Cent AD",$49.00,"Frederiksberg, Denmark",https://www.ebay.com/itm/SC-CHOICE-CYPRIOT-TERRACOTTA-DISH-1st-cent-2nd-Cent-AD/223318457103?hash=item33fed13b0f%3Ag%3AqmoAAOSwnh5cNjqm&LH_Auction=1
"Sold  Jan 19, 2019 *SC* RARE GREEK / CYPRUS TERRACOTTA ""SPINDLE FLASK"", w. HANDLES, 2nd-1st cent BC",$199.00,"Frederiksberg, Denmark",https://www.ebay.com/itm/SC-RARE-GREEK-CYPRUS-TERRACOTTA-SPINDLE-FLASK-w-HANDLES-2nd-1st-cent-BC/223318456695?hash=item33fed13977%3Ag%3Af3cAAOSw0rdcNjqU&LH_Auction=1
"Sold  Jan 19, 2019 Bactria Kingdom Ancient Lapis lazuli Stone dressed full Body Statue with cap #8L",$247.50,"Bangkok, Thailand",https://www.ebay.com/itm/Bactria-Kingdom-Ancient-Lapis-lazuli-Stone-dressed-full-Body-Statue-with-cap-8L/283339150369?hash=item41f8545421%3Ag%3AWWEAAOSwhH1cPNfZ&LH_Auction=1
"Sold  Jan 19, 2019 CAST SPELTER GREEK GODDESS ANTONIA W/HARP LYRE FIGURINE Clock Topper Statue",$18.00,"Chantilly, Virginia, United States",https://www.ebay.com/itm/CAST-SPELTER-GREEK-GODDESS-ANTONIA-W-HARP-LYRE-FIGURINE-Clock-Topper-Statue/123587619306?hash=item1cc66569ea%3Ag%3AODYAAOSwMOVcNkDo&LH_Auction=1
"Sold  Jan 19, 2019 Medieval very nice  carnelian carved bird intaglio bead",$15.00,"bangkok, Thailand",https://www.ebay.com/itm/Medieval-very-nice-carnelian-carved-bird-intaglio-bead/143090767780?hash=item2150dfd7a4%3Ag%3AXGUAAOSwVIZcPL-C&LH_Auction=1
"Sold  Jan 19, 2019 Rare Genuine Large Solid Gold Ancient Roman Globe Earrings With X 13.6 Grms WOW",$147.79,"Uk, United Kingdom",https://www.ebay.com/itm/Rare-Genuine-Large-Solid-Gold-Ancient-Roman-Globe-Earrings-With-X-13-6-Grms-WOW/264138129861?hash=item3d7fdc01c5%3Ag%3AogsAAOSwMKxcPLDr&LH_Auction=1
"Sold  Jan 18, 2019 Ancient Greek Roman Coin BC Sicily Syracuse Tetra-Decadrachm Nike Horses Caesar",$90.00,"Alpine, New Jersey, United States",https://www.ebay.com/itm/Ancient-Greek-Roman-Coin-BC-Sicily-Syracuse-Tetra-Decadrachm-Nike-Horses-Caesar/372562418604?hash=item56be735bac%3Ag%3Ac40AAOSw11BcNZiK&LH_Auction=1
"Sold  Jan 18, 2019 Ancient Greek Roman Coin 100BC Italian crab coin W/ Hercules Alexander Great AE",$36.00,"Alpine, New Jersey, United States",https://www.ebay.com/itm/Ancient-Greek-Roman-Coin-100BC-Italian-crab-coin-W-Hercules-Alexander-Great-AE/372562402124?hash=item56be731b4c%3Ag%3ACaEAAOSwWdNcNZXs&LH_Auction=1
"Sold  Jan 18, 2019 Ancient Roman Egyptian BC Coin Medallion Bee Stag Coin Greece 170BC Tetradrachma",$36.00,"Alpine, New Jersey, United States",https://www.ebay.com/itm/Ancient-Roman-Egyptian-BC-Coin-Medallion-Bee-Stag-Coin-Greece-170BC-Tetradrachma/372562211317?hash=item56be7031f5%3Ag%3A3fsAAOSw8TJcNVUl&LH_Auction=1
"Sold  Jan 18, 2019 Corinthian Helmet Thimble In Finest English Pewter",$9.06,"England, United Kingdom",https://www.ebay.com/itm/Corinthian-Helmet-Thimble-In-Finest-English-Pewter/163485974521?hash=item261085fff9%3Ag%3AXZ8AAOSwtJZXXqI4&LH_Auction=1
"Sold  Jan 18, 2019 Ancient Greek Terracotta Ceremonial Rhyton With Beast Head *Rare*",$18.80,"Wallingford, United Kingdom",https://www.ebay.com/itm/Ancient-Greek-Terracotta-Ceremonial-Rhyton-With-Beast-Head-Rare/392211025642?hash=item5b51994eea%3Ag%3ABxgAAOSw1Tdb31UA&LH_Auction=1
"Sold  Jan 18, 2019 ANCIENT RARE UNIQUE STONE MONKEY FACE SPHINX AMULET 300 BC #SR497",$18.50,"bangkok, Thailand",https://www.ebay.com/itm/ANCIENT-RARE-UNIQUE-STONE-MONKEY-FACE-SPHINX-AMULET-300-BC-SR497/153336523370?hash=item23b391aa6a%3Ag%3AnMgAAOSwvdFcONaG&LH_Auction=1
"Sold  Jan 17, 2019 5 Ancient Phoenician Glass Bead Artifacts Face Art Middle East Antique Pendant",$29.95,"Lummi Island, Washington, United States",https://www.ebay.com/itm/5-Ancient-Phoenician-Glass-Bead-Artifacts-Face-Art-Middle-East-Antique-Pendant/273660337134?hash=item3fb76d5bee%3Ag%3AZVEAAOSw5wNcPg9-&LH_Auction=1
"Sold  Jan 17, 2019 *SC*RARE GREEK LEAD SLING BULLIT w. DECORATION, ca. 5th.-1st. BC!",$39.00,"Frederiksberg, Denmark",https://www.ebay.com/itm/SC-RARE-GREEK-LEAD-SLING-BULLIT-w-DECORATION-ca-5th-1st-BC/333002436548?hash=item4d887defc4%3Ag%3AmbYAAOSwHTlbzQl6&LH_Auction=1
"Sold  Jan 16, 2019 Rare Ancient Greek Pottery Jug With Brown Glaze",$22.50,,
"Sold  Jan 16, 2019 Rare Ancient Greek Pottery Jug With Black Glaze",$10.50,,
"Sold  Jan 16, 2019 Rare Ancient Greek Pottery Oil Lamp With Black Glaze",$0.99,,
"Sold  Jan 16, 2019 Rare Ancient Phoenician Bead Roman Middle East Glass Antiquity Artifact Old",$12.50,"Lummi Island, Washington, United States",https://www.ebay.com/itm/Rare-Ancient-Phoenician-Bead-Roman-Middle-East-Glass-Antiquity-Artifact-Old/273648444799?hash=item3fb6b7e57f%3Ag%3A9dsAAOSwl7dcGuZH&LH_Auction=1
"Sold  Jan 16, 2019 5 Ancient Roman Gold Gilded Beads European Authentic Antiquity Artifact Greek",$15.53,"Auburn, Alabama, United States",https://www.ebay.com/itm/5-Ancient-Roman-Gold-Gilded-Beads-European-Authentic-Antiquity-Artifact-Greek/273648423408?hash=item3fb6b791f0%3Ag%3AT4YAAOSwSDxbvUCd&LH_Auction=1
"Sold  Jan 16, 2019 ANCIENT GREEK LONGSHOT BRONZE ARROWHEAD",$33.71,"Didcot, United Kingdom",https://www.ebay.com/itm/ANCIENT-GREEK-LONGSHOT-BRONZE-ARROWHEAD/273648026982?hash=item3fb6b18566%3Ag%3AQo0AAOSwAThcNkYB&LH_Auction=1
"Sold  Jan 16, 2019  SOLID SILVER OLD LOVELY ROMAN KING WONDERFUL GIANT COIN 32.26GRAMS # SH0350",$100.00,"BKK, Thailand",https://www.ebay.com/itm/SOLID-SILVER-OLD-LOVELY-ROMAN-KING-WONDERFUL-GIANT-COIN-32-26GRAMS-SH0350/153334240265?hash=item23b36ed409%3Ag%3AlHMAAOSwYPNcNlGO&LH_Auction=1
"Sold  Jan 16, 2019 7cm Ancient Rare Unique Lapis lazuli stone Sassanian King with 3 lions   # 8k",$416.00,"Bangkok, Thailand",https://www.ebay.com/itm/7cm-Ancient-Rare-Unique-Lapis-lazuli-stone-Sassanian-King-with-3-lions-8k/283335749647?hash=item41f820700f%3Ag%3AyhoAAOSw-sVcOO%7Es&LH_Auction=1
"Sold  Jan 16, 2019 Fantastic old lapiz beautifull flower carved beads string",$15.00,"bangkok, Thailand",https://www.ebay.com/itm/Fantastic-old-lapiz-beautifull-flower-carved-beads-string/143087480275?hash=item2150adadd3%3Ag%3A-w0AAOSwVAtcOMJK&LH_Auction=1
"Sold  Jan 16, 2019 Amyzing  greek antique  bronze intaglio seal",$16.50,"Melbourne, Australia",https://www.ebay.com/itm/Amyzing-greek-antique-bronze-intaglio-seal/143087435324?hash=item2150acfe3c%3Ag%3AhYwAAOSwPrdcOLUx&LH_Auction=1
"Sold  Jan 16, 2019 Ancient Bronze Chain 510 mm.",$33.00,"Kharkiv, UA, Ukraine",https://www.ebay.com/itm/Ancient-Bronze-Chain-510-mm/273651079137?hash=item3fb6e017e1%3Ag%3AaZQAAOSwxrJcOH-c&LH_Auction=1
"Sold  Jan 16, 2019 Ancient Bronze Chain 400 mm.",$22.50,"Kharkiv, UA, Ukraine",https://www.ebay.com/itm/Ancient-Bronze-Chain-400-mm/273651061247?hash=item3fb6dfd1ff%3Ag%3AMqsAAOSwTflcOHmq&LH_Auction=1
"Sold  Jan 16, 2019 LOT OF 3 BRONZE BYZANTINE CRUSADERS 3 PETAL LILY BELT BUCKLES //975",$0.99,"Flensburg, Germany",https://www.ebay.com/itm/LOT-OF-3-BRONZE-BYZANTINE-CRUSADERS-3-PETAL-LILY-BELT-BUCKLES-975/153332632563?hash=item23b3564bf3%3Ag%3ApLUAAOSwc9VcNHh0&LH_Auction=1
"Sold  Jan 16, 2019 BRONZE HELLENISTIC ORNAMENT //974",$0.99,"Flensburg, Germany",https://www.ebay.com/itm/BRONZE-HELLENISTIC-ORNAMENT-974/153332619937?hash=item23b3561aa1%3Ag%3ABLwAAOSwhYJcNHKS&LH_Auction=1
"Sold  Jan 15, 2019  GREEK ATTIC JUG vase restored KYLIX TERRACOTTA CIRCA 5th CENTURY BC black glaze",$38.00,"NETANYA, Israel",https://www.ebay.com/itm/GREEK-ATTIC-JUG-vase-restored-KYLIX-TERRACOTTA-CIRCA-5th-CENTURY-BC-black-glaze/132910049471?hash=item1ef20e68bf%3Ag%3AEIIAAOSwZupcMaPR&LH_Auction=1
"Sold  Jan 15, 2019 Ancient Greece Owl Coin 90BC Athens Owl & Goddess Athena Medallion Peasant Trade",$56.00,"Alpine, New Jersey, United States",https://www.ebay.com/itm/Ancient-Greece-Owl-Coin-90BC-Athens-Owl-Goddess-Athena-Medallion-Peasant-Trade/372562321058?hash=item56be71dea2%3Ag%3AVHUAAOSwxoJcNXWj&LH_Auction=1
"Sold  Jan 15, 2019 Vintage l. Spyropoulos saucer 24K Gold - Cobalt Blue handmade in Greece",$2.99,"Ellington, Connecticut, United States",https://www.ebay.com/itm/Vintage-l-Spyropoulos-saucer-24K-Gold-Cobalt-Blue-handmade-in-Greece/202561060999?hash=item2f29948087%3Ag%3AzTMAAOSwUAxbYzN3&LH_Auction=1
"Sold  Jan 15, 2019 SCARCE ANCIENT GREEK HELLENISTIC LONGSHOT BARBED BRONZE ARROWHEAD",$31.40,"Didcot, United Kingdom",https://www.ebay.com/itm/SCARCE-ANCIENT-GREEK-HELLENISTIC-LONGSHOT-BARBED-BRONZE-ARROWHEAD/153332662921?hash=item23b356c289%3Ag%3A3lEAAOSwxtVcNIYt&LH_Auction=1
"Sold  Jan 14, 2019 Roman Ancient Excellent Art Stone 22k karat Gold Lovely Ring 6.76 grams  # 8G",$275.00,"Bangkok, Thailand",https://www.ebay.com/itm/Roman-Ancient-Excellent-Art-Stone-22k-karat-Gold-Lovely-Ring-6-76-grams-8G/273648028757?hash=item3fb6b18c55%3Ag%3ACpEAAOSwjkZcNkUx&LH_Auction=1
